ID,game_ID,passer,team,receiver,start_pos_x,start_pos_y,end_pos_x,end_pos_y,successful
PASS-20190413CHINC-839,20190413CHINC,"Crystal Dunn","North Carolina Courage","Julie Ertz",77.5,62.8,91.6,41.1,0
PASS-20190413CHINC-84,20190413CHINC,"Sam Kerr","Chicago Red Stars","McCall Zerboni",33.5,18,36.6,21.3,0
PASS-20190413CHINC-840,20190413CHINC,"Julie Ertz","Chicago Red Stars","Morgan Gautrat",13.4,26.9,35.3,21.5,1
PASS-20190413CHINC-841,20190413CHINC,"Morgan Gautrat","Chicago Red Stars","Vanessa DiBernardo",35.3,21.5,30.2,34.3,1
PASS-20190413CHINC-842,20190413CHINC,"Abby Dahlkemper","North Carolina Courage",NULL,77.3,21.1,56.1,20,0
PASS-20190413CHINC-843,20190413CHINC,"Alyssa Naeher","Chicago Red Stars","Sam Mewis",4.8,36.5,48.9,48,0
PASS-20190413CHINC-844,20190413CHINC,"Sam Mewis","North Carolina Courage","Leah Pruitt",56.1,20,70.6,25,1
PASS-20190413CHINC-845,20190413CHINC,"Alyssa Naeher","Chicago Red Stars","Kristen Hamilton",40.5,41.1,92.4,59.7,0
PASS-20190413CHINC-846,20190413CHINC,"Michele Vasconcelos","Chicago Red Stars","Sam Kerr",89.9,59.3,97,31.3,1
PASS-20190413CHINC-847,20190413CHINC,"Tierna Davidson","Chicago Red Stars","Michele Vasconcelos",79.4,68,96,60.4,1
PASS-20190413CHINC-848,20190413CHINC,"Michele Vasconcelos","Chicago Red Stars","Morgan Gautrat",99.8,59.7,89.5,51.1,1
PASS-20190413CHINC-849,20190413CHINC,"Denise O'Sullivan","North Carolina Courage","Tierna Davidson",19.5,13.5,4,19.3,0
PASS-20190413CHINC-85,20190413CHINC,"Danielle Colaprico","Chicago Red Stars","Alyssa Mautz",32.2,14.5,33.3,5,1
PASS-20190413CHINC-850,20190413CHINC,"Tierna Davidson","Chicago Red Stars","Stephanie Labbe",73.9,54.7,101,48.7,0
PASS-20190413CHINC-851,20190413CHINC,"Stephanie Labbe","North Carolina Courage","Lynn Williams",31.9,18,73.1,33,1
PASS-20190413CHINC-852,20190413CHINC,"Sam Mewis","North Carolina Courage","Leah Pruitt",69.3,37.8,77.1,37.4,1
PASS-20190413CHINC-86,20190413CHINC,"Alyssa Mautz","Chicago Red Stars","Sam Mewis",33.3,5,40.2,9.1,0
PASS-20190413CHINC-87,20190413CHINC,"Alyssa Mautz","Chicago Red Stars","Danielle Colaprico",32.9,0,34.7,11.6,1
PASS-20190413CHINC-88,20190413CHINC,"Danielle Colaprico","Chicago Red Stars","Alyssa Mautz",37.9,12,37.8,2.6,1
PASS-20190413CHINC-89,20190413CHINC,"Alyssa Mautz","Chicago Red Stars","Sarah Gorden",34.9,5.4,23.8,9.3,1
PASS-20190413CHINC-9,20190413CHINC,"Jaelene Hinkle","North Carolina Courage","Abby Erceg",21.7,62.9,20.2,49.3,1
PASS-20190413CHINC-90,20190413CHINC,"Sarah Gorden","Chicago Red Stars","Alyssa Mautz",28,10.8,35,4,1
PASS-20190413CHINC-91,20190413CHINC,"Alyssa Mautz","Chicago Red Stars",NULL,34.4,5.3,50,0,0
PASS-20190413CHINC-92,20190413CHINC,"Jaelene Hinkle","North Carolina Courage","Jessica McDonald",55,68,68,57.5,1
PASS-20190413CHINC-93,20190413CHINC,"Jessica McDonald","North Carolina Courage","Julie Ertz",68,57.5,68.6,50.6,0
PASS-20190413CHINC-94,20190413CHINC,"Julie Ertz","Chicago Red Stars","Danielle Colaprico",38.1,16.6,84.8,3.5,1
PASS-20190413CHINC-95,20190413CHINC,"Danielle Colaprico","Chicago Red Stars","Abby Erceg",50.8,10.8,84.8,3.5,0
PASS-20190413CHINC-96,20190413CHINC,"Abby Erceg","North Carolina Courage","Stephanie Labbe",20.2,64.5,13.5,45.3,1
PASS-20190413CHINC-97,20190413CHINC,"Stephanie Labbe","North Carolina Courage","Abby Erceg",14,46,26.4,51.7,1
PASS-20190413CHINC-98,20190413CHINC,"Abby Erceg","North Carolina Courage","Abby Dahlkemper",26.4,51.7,36.8,17.8,1
PASS-20190413CHINC-99,20190413CHINC,"Abby Dahlkemper","North Carolina Courage","Crystal Dunn",38.6,19.9,46.2,28.6,1
PASS-20190413NJWAS-0,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Ashley Hatch",52.5,34.1,53.1,32.4,1
PASS-20190413NJWAS-1,20190413NJWAS,"Ashley Hatch","Washington Spirit","Tegan McGrady",52.4,37,44.5,57.5,1
PASS-20190413NJWAS-10,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Carli Lloyd",55.3,54.5,71.4,43.7,1
PASS-20190413NJWAS-100,20190413NJWAS,"Meggie Dougherty Howard","Washington Spirit","Samantha Staab",40.9,43.9,29,46,1
PASS-20190413NJWAS-1000,20190413NJWAS,"Erica Skroski","Sky Blue FC","Carli Lloyd",72.1,68,72.9,54.5,1
PASS-20190413NJWAS-1001,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Jordan DiBiasi",72.9,54.5,75,53.1,0
PASS-20190413NJWAS-1002,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Mallory Pugh",27.6,8.5,42.8,12.2,1
PASS-20190413NJWAS-1003,20190413NJWAS,"Mallory Pugh","Washington Spirit","Andi Sullivan",42.8,12.2,85.1,26.8,1
PASS-20190413NJWAS-1004,20190413NJWAS,"Andi Sullivan","Washington Spirit","Kailen Sheridan",31.2,23.4,85.1,26.8,0
PASS-20190413NJWAS-1005,20190413NJWAS,"Kailen Sheridan","Sky Blue FC","Paige Nielsen",31.3,31.8,89.7,42,0
PASS-20190413NJWAS-1006,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","McKenzie Meehan",15.7,8,59.4,7.6,0
PASS-20190413NJWAS-1007,20190413NJWAS,"McKenzie Meehan","Sky Blue FC","Tori Huster",45.6,60.4,58.5,55.9,0
PASS-20190413NJWAS-1008,20190413NJWAS,"Tori Huster","Washington Spirit","Jordan DiBiasi",42.3,0,57.9,13.2,1
PASS-20190413NJWAS-1009,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Mallory Pugh",59.2,12.5,64,8.2,1
PASS-20190413NJWAS-101,20190413NJWAS,"Samantha Staab","Washington Spirit","Paige Nielsen",28.3,42.1,28.5,20.3,1
PASS-20190413NJWAS-1010,20190413NJWAS,"Mallory Pugh","Washington Spirit","Megan Crosson",59.8,17.5,69.4,43.1,1
PASS-20190413NJWAS-1011,20190413NJWAS,"Andi Sullivan","Washington Spirit","Dorian Bailey",55.5,37.8,84.2,60.2,1
PASS-20190413NJWAS-1012,20190413NJWAS,"Dorian Bailey","Washington Spirit","Domi Richardson",80.7,49.9,86,45.2,0
PASS-20190413NJWAS-1013,20190413NJWAS,"Domi Richardson","Sky Blue FC","Andi Sullivan",19,22.8,39.5,19.5,0
PASS-20190413NJWAS-1014,20190413NJWAS,"Andi Sullivan","Washington Spirit","Dorian Bailey",69.1,46.9,75.7,44.4,1
PASS-20190413NJWAS-1015,20190413NJWAS,"Dorian Bailey","Washington Spirit","Erica Skroski",77.3,42.9,83.2,21.1,0
PASS-20190413NJWAS-1016,20190413NJWAS,"Erica Skroski","Sky Blue FC","McKenzie Meehan",25,46.5,34.5,47,1
PASS-20190413NJWAS-1017,20190413NJWAS,"McKenzie Meehan","Sky Blue FC","Carli Lloyd",47.1,47.1,45.4,43.6,1
PASS-20190413NJWAS-1018,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Erica Skroski",47.7,51.4,48.9,58.8,1
PASS-20190413NJWAS-1019,20190413NJWAS,"Erica Skroski","Sky Blue FC","Jen Hoy",51.9,58.2,65.7,54.6,1
PASS-20190413NJWAS-102,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",31.1,17.6,43.3,2.6,1
PASS-20190413NJWAS-1020,20190413NJWAS,"Jen Hoy","Sky Blue FC","Nahomi Kawasumi",69.3,35.1,69.7,21.1,1
PASS-20190413NJWAS-1021,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Sarah Woldmoe",70.1,23.9,65.9,33.1,1
PASS-20190413NJWAS-1022,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Domi Richardson",66.5,31,61.7,18.4,1
PASS-20190413NJWAS-1023,20190413NJWAS,"Domi Richardson","Sky Blue FC","Andi Sullivan",70.2,17.9,84.8,30.6,0
PASS-20190413NJWAS-1024,20190413NJWAS,"Andi Sullivan","Washington Spirit","Mallory Pugh",20.2,37.4,37.2,45.6,1
PASS-20190413NJWAS-1025,20190413NJWAS,"Mallory Pugh","Washington Spirit","Tegan McGrady",27.9,47.1,29.2,56.2,1
PASS-20190413NJWAS-1026,20190413NJWAS,"Tegan McGrady","Washington Spirit","Andi Sullivan",29.2,56.2,28,44.4,1
PASS-20190413NJWAS-1027,20190413NJWAS,"Andi Sullivan","Washington Spirit","Paige Nielsen",28,44.4,16.5,24.9,1
PASS-20190413NJWAS-1028,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",16.5,24.9,29.4,5.2,1
PASS-20190413NJWAS-1029,20190413NJWAS,"Tori Huster","Washington Spirit","Sarah Woldmoe",29.4,5.2,53.9,19.6,0
PASS-20190413NJWAS-103,20190413NJWAS,"Tori Huster","Washington Spirit","Kailen Sheridan",45.5,4.8,64.2,10.2,0
PASS-20190413NJWAS-1030,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Carli Lloyd",51.1,48.4,66.3,41.8,1
PASS-20190413NJWAS-1031,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Nahomi Kawasumi",66.3,41.8,66.2,35.8,1
PASS-20190413NJWAS-1032,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Jen Hoy",72.6,41.8,80.1,41.5,1
PASS-20190413NJWAS-1033,20190413NJWAS,"Jen Hoy","Sky Blue FC","Carli Lloyd",80.1,41.5,80.2,34.9,1
PASS-20190413NJWAS-1034,20190413NJWAS,"Dorian Bailey","Washington Spirit","Aubrey Bledsoe",21.9,32.6,6.2,31.6,1
PASS-20190413NJWAS-1035,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","Sarah Woldmoe",6.2,31.6,44.2,20.9,0
PASS-20190413NJWAS-1036,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Erica Skroski",64.3,55.1,60.8,64.4,1
PASS-20190413NJWAS-1037,20190413NJWAS,"Erica Skroski","Sky Blue FC","Estelle Johnson",58.7,62.1,39.8,55,1
PASS-20190413NJWAS-1038,20190413NJWAS,"Estelle Johnson","Sky Blue FC","Domi Richardson",42.2,49.8,36.9,26.4,1
PASS-20190413NJWAS-1039,20190413NJWAS,"Domi Richardson","Sky Blue FC","Caprice Dydasco",45,25.2,48.6,7.6,1
PASS-20190413NJWAS-104,20190413NJWAS,"Kailen Sheridan","Sky Blue FC","Julie James",40.8,57.8,76.9,40.3,1
PASS-20190413NJWAS-1040,20190413NJWAS,"Caprice Dydasco","Sky Blue FC","Domi Richardson",48.4,11.6,44.1,17.1,1
PASS-20190413NJWAS-1041,20190413NJWAS,"Domi Richardson","Sky Blue FC","Paige Monaghan",44.1,17.1,60.5,16.2,1
PASS-20190413NJWAS-1042,20190413NJWAS,"Paige Monaghan","Sky Blue FC","Erica Skroski",68.4,25.1,74.8,52.4,1
PASS-20190413NJWAS-1043,20190413NJWAS,"Erica Skroski","Sky Blue FC","McKenzie Meehan",81.2,57,103,33.5,1
PASS-20190413NJWAS-1044,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",13.3,26.5,14.9,14.8,1
PASS-20190413NJWAS-1045,20190413NJWAS,"Paige Nielsen","Washington Spirit","Aubrey Bledsoe",14.9,14.8,10.5,31.1,1
PASS-20190413NJWAS-1046,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","Paige Nielsen",10.5,31.1,15.7,10.6,1
PASS-20190413NJWAS-1047,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",15.7,10.6,70.8,15.8,1
PASS-20190413NJWAS-1048,20190413NJWAS,"Tori Huster","Washington Spirit","Estelle Johnson",28.5,3.9,70.8,15.8,0
PASS-20190413NJWAS-1049,20190413NJWAS,"Estelle Johnson","Sky Blue FC","Sarah Woldmoe",34.2,52.2,55.4,46.9,1
PASS-20190413NJWAS-105,20190413NJWAS,"Meggie Dougherty Howard","Washington Spirit","Julie James",28.1,27.7,28.1,27.7,0
PASS-20190413NJWAS-1050,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Nahomi Kawasumi",55.4,46.9,54.6,50.6,1
PASS-20190413NJWAS-1051,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Sarah Woldmoe",54.8,47.9,52.2,46.2,1
PASS-20190413NJWAS-1052,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Tori Huster",52.2,46.2,76.6,47,0
PASS-20190413NJWAS-1053,20190413NJWAS,"Tori Huster","Washington Spirit","Dorian Bailey",28.4,21,36.6,36.9,1
PASS-20190413NJWAS-1054,20190413NJWAS,"Dorian Bailey","Washington Spirit","Carli Lloyd",36.6,36.9,36.4,21.5,0
PASS-20190413NJWAS-1055,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Paige Nielsen",80.4,44.4,87.5,43.6,0
PASS-20190413NJWAS-1056,20190413NJWAS,"Paige Nielsen","Washington Spirit","Nahomi Kawasumi",17.5,24.4,32.3,35.5,0
PASS-20190413NJWAS-1057,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Carli Lloyd",74.7,31.6,79.7,39.2,1
PASS-20190413NJWAS-1058,20190413NJWAS,"Andi Sullivan","Washington Spirit","Megan Crosson",25.3,28.8,46.1,22.9,1
PASS-20190413NJWAS-1059,20190413NJWAS,"Megan Crosson","Washington Spirit","Sarah Woldmoe",34.4,34.1,46.1,22.9,0
PASS-20190413NJWAS-106,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC",NULL,71.2,31.7,83.4,0,0
PASS-20190413NJWAS-1060,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Carli Lloyd",58.9,45.1,79.6,49.8,1
PASS-20190413NJWAS-1061,20190413NJWAS,"Cali Farquharson","Washington Spirit","Andi Sullivan",25,20.9,22.7,22.4,1
PASS-20190413NJWAS-1062,20190413NJWAS,"Andi Sullivan","Washington Spirit","Cali Farquharson",23.3,20,27.5,9.4,1
PASS-20190413NJWAS-1063,20190413NJWAS,"Cali Farquharson","Washington Spirit","Jordan DiBiasi",35.3,13.4,44,21.9,1
PASS-20190413NJWAS-1064,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Mallory Pugh",73.8,8.1,86.1,4.1,1
PASS-20190413NJWAS-1065,20190413NJWAS,"Erica Skroski","Sky Blue FC","McKenzie Meehan",12.8,68,18.5,64.5,1
PASS-20190413NJWAS-1066,20190413NJWAS,"Samantha Staab","Washington Spirit","Andi Sullivan",60.2,32.2,61.9,29.1,1
PASS-20190413NJWAS-1067,20190413NJWAS,"Andi Sullivan","Washington Spirit","Samantha Staab",61.9,29.1,56.3,36.9,1
PASS-20190413NJWAS-1068,20190413NJWAS,"Samantha Staab","Washington Spirit","Paige Nielsen",57,35,47.2,27.4,1
PASS-20190413NJWAS-1069,20190413NJWAS,"Paige Nielsen","Washington Spirit","Samantha Staab",47.5,29.6,50.2,39.4,1
PASS-20190413NJWAS-107,20190413NJWAS,"Tegan McGrady","Washington Spirit","Andi Sullivan",21.6,68,23.7,61.1,1
PASS-20190413NJWAS-1070,20190413NJWAS,"Samantha Staab","Washington Spirit","Andi Sullivan",52.6,39.9,56.3,32,1
PASS-20190413NJWAS-1071,20190413NJWAS,"Andi Sullivan","Washington Spirit","Paige Nielsen",56.3,32,44.7,21.5,1
PASS-20190413NJWAS-1072,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",44.7,21.5,46.1,4.6,1
PASS-20190413NJWAS-1073,20190413NJWAS,"Tori Huster","Washington Spirit","Paige Nielsen",46.1,4.6,29.1,17.8,1
PASS-20190413NJWAS-1074,20190413NJWAS,"Paige Nielsen","Washington Spirit","Sarah Woldmoe",29.1,17.8,53.4,16.6,0
PASS-20190413NJWAS-1075,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","McKenzie Meehan",59.1,53.1,63.7,64.5,1
PASS-20190413NJWAS-1076,20190413NJWAS,"McKenzie Meehan","Sky Blue FC","Andi Sullivan",76.5,57.6,82.3,45.2,0
PASS-20190413NJWAS-1077,20190413NJWAS,"Andi Sullivan","Washington Spirit","Mallory Pugh",35.6,19.6,53.8,17.6,1
PASS-20190413NJWAS-1078,20190413NJWAS,"Mallory Pugh","Washington Spirit","Megan Crosson",97.3,11,99.3,35,1
PASS-20190413NJWAS-1079,20190413NJWAS,"Tori Huster","Washington Spirit","Jordan DiBiasi",50.5,16.4,53.7,9.6,1
PASS-20190413NJWAS-108,20190413NJWAS,"Andi Sullivan","Washington Spirit","Tegan McGrady",23.7,61.1,20.9,66.1,1
PASS-20190413NJWAS-1080,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Cali Farquharson",55.8,11.6,66.3,10.5,1
PASS-20190413NJWAS-1081,20190413NJWAS,"Cali Farquharson","Washington Spirit","Mallory Pugh",83.3,8.8,90.7,12.5,1
PASS-20190413NJWAS-1082,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Nahomi Kawasumi",50,36.4,55.4,29.9,1
PASS-20190413NJWAS-1083,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Sarah Woldmoe",54.5,30.6,47.3,39.2,1
PASS-20190413NJWAS-1084,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Erica Skroski",49.7,44.4,49.8,56.2,1
PASS-20190413NJWAS-1085,20190413NJWAS,"Erica Skroski","Sky Blue FC","Paige Nielsen",55.4,52.1,84.3,42.6,0
PASS-20190413NJWAS-1086,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",19.6,24.2,22.4,16.1,1
PASS-20190413NJWAS-1087,20190413NJWAS,"Tori Huster","Washington Spirit","Cali Farquharson",22.4,16.1,37.8,9,1
PASS-20190413NJWAS-1088,20190413NJWAS,"Cali Farquharson","Washington Spirit","Paige Nielsen",28.6,17.6,16.5,20.9,1
PASS-20190413NJWAS-1089,20190413NJWAS,"Paige Nielsen","Washington Spirit","Tori Huster",16.5,20.9,48.7,14.9,1
PASS-20190413NJWAS-109,20190413NJWAS,"Tegan McGrady","Washington Spirit","Samantha Staab",20.9,66.1,38.7,68,1
PASS-20190413NJWAS-1090,20190413NJWAS,"Tori Huster","Washington Spirit","Sarah Woldmoe",25.1,3.6,48.7,14.9,0
PASS-20190413NJWAS-1091,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Nahomi Kawasumi",62.9,50,66.2,46.5,1
PASS-20190413NJWAS-1092,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Carli Lloyd",72.8,33,77.6,26.5,1
PASS-20190413NJWAS-1093,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Domi Richardson",71.5,23.5,60.2,23,1
PASS-20190413NJWAS-1094,20190413NJWAS,"Domi Richardson","Sky Blue FC","Sarah Woldmoe",60.2,23,67.6,35.5,1
PASS-20190413NJWAS-1095,20190413NJWAS,"Sarah Woldmoe","Sky Blue FC","Caprice Dydasco",66.3,29.4,74.1,4,1
PASS-20190413NJWAS-1096,20190413NJWAS,"Caprice Dydasco","Sky Blue FC",NULL,80.2,12.8,0,0,0
PASS-20190413NJWAS-11,20190413NJWAS,"Carli Lloyd","Sky Blue FC","Raquel Rodriguez",66,51.3,71.7,62.2,1
PASS-20190413NJWAS-110,20190413NJWAS,"Samantha Staab","Washington Spirit","Nahomi Kawasumi",8.7,64.5,27.7,67.9,0
PASS-20190413NJWAS-111,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Raquel Rodriguez",77.3,0.1,82.9,11.3,1
PASS-20190413NJWAS-112,20190413NJWAS,"Raquel Rodriguez","Sky Blue FC","Julie James",76.8,12.3,71.1,16.2,1
PASS-20190413NJWAS-113,20190413NJWAS,"Julie James","Sky Blue FC","Nahomi Kawasumi",71.1,16.2,81.6,2.6,1
PASS-20190413NJWAS-114,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Raquel Rodriguez",79.7,7.6,78.3,13.9,1
PASS-20190413NJWAS-115,20190413NJWAS,"Raquel Rodriguez","Sky Blue FC","Nahomi Kawasumi",78.3,13.9,77.5,7.8,1
PASS-20190413NJWAS-116,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Carli Lloyd",78.6,17.3,93.4,42.9,1
PASS-20190413NJWAS-117,20190413NJWAS,"Samantha Staab","Washington Spirit","Ashley Hatch",8.8,43.3,48.2,45.5,1
PASS-20190413NJWAS-118,20190413NJWAS,"Domi Richardson","Sky Blue FC","Julie James",56.9,19.6,91.5,35.6,1
PASS-20190413NJWAS-119,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","Andi Sullivan",12.2,30.6,18.3,25.8,1
PASS-20190413NJWAS-12,20190413NJWAS,"Raquel Rodriguez","Sky Blue FC","Carli Lloyd",72.3,61.2,92.4,60.9,1
PASS-20190413NJWAS-120,20190413NJWAS,"Andi Sullivan","Washington Spirit","Meggie Dougherty Howard",21,24.7,30.6,22.4,1
PASS-20190413NJWAS-121,20190413NJWAS,"Meggie Dougherty Howard","Washington Spirit","Jordan DiBiasi",30.1,23.5,33.5,29.2,1
PASS-20190413NJWAS-122,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Andi Sullivan",29.6,28.8,20.9,32.4,1
PASS-20190413NJWAS-123,20190413NJWAS,"Andi Sullivan","Washington Spirit","Samantha Staab",20.9,32.4,28.1,56.2,1
PASS-20190413NJWAS-124,20190413NJWAS,"Samantha Staab","Washington Spirit","Caprice Dydasco",34.3,55.5,79.6,57.9,0
PASS-20190413NJWAS-125,20190413NJWAS,"Tegan McGrady","Washington Spirit","Jordan DiBiasi",78.1,67.9,71.7,57.4,1
PASS-20190413NJWAS-126,20190413NJWAS,"Jordan DiBiasi","Washington Spirit","Meggie Dougherty Howard",72.5,49.5,71.6,34.9,1
PASS-20190413NJWAS-127,20190413NJWAS,"Meggie Dougherty Howard","Washington Spirit","Paige Nielsen",71.2,35.6,50.8,30.2,1
PASS-20190413NJWAS-128,20190413NJWAS,"Paige Nielsen","Washington Spirit","Andi Sullivan",50.8,30.2,56.7,32.2,1
PASS-20190413NJWAS-129,20190413NJWAS,"Andi Sullivan","Washington Spirit",NULL,61,33.4,82.3,47.5,0
PASS-20190413NJWAS-13,20190413NJWAS,"Domi Richardson","Sky Blue FC","Samantha Staab",105,68,97,38.5,0
PASS-20190413NJWAS-130,20190413NJWAS,"Kailen Sheridan","Sky Blue FC","Julie James",22.7,20.5,78.3,11.6,1
PASS-20190413NJWAS-131,20190413NJWAS,"Tegan McGrady","Washington Spirit","Cheyna Matthews",11.7,68,33,62.1,1
PASS-20190413NJWAS-132,20190413NJWAS,"Cheyna Matthews","Washington Spirit","Jordan DiBiasi",33,62.1,33.2,65.1,1
PASS-20190413NJWAS-133,20190413NJWAS,"Jordan DiBiasi","Washington Spirit",NULL,33.2,65.1,73.9,68,0
PASS-20190413NJWAS-134,20190413NJWAS,"Caprice Dydasco","Sky Blue FC","Nahomi Kawasumi",31.1,0,33.2,6.7,1
PASS-20190413NJWAS-135,20190413NJWAS,"Nahomi Kawasumi","Sky Blue FC","Domi Richardson",33.2,6.7,31.3,25.9,1
PASS-20190413NJWAS-136,20190413NJWAS,"Domi Richardson","Sky Blue FC","Estelle Johnson",31.3,25.9,28.5,41.1,1
PASS-20190413NJWAS-137,20190413NJWAS,"Estelle Johnson","Sky Blue FC","Erica Skroski",28.5,41.1,24.8,64.3,1
PASS-20190413NJWAS-138,20190413NJWAS,"Erica Skroski","Sky Blue FC","Imani Dorsey",24.8,64.3,46.6,56.4,1
PASS-20190413NJWAS-139,20190413NJWAS,"Imani Dorsey","Sky Blue FC","Andi Sullivan",38.2,59.9,46.6,56.4,0
PASS-20190413NJWAS-14,20190413NJWAS,"Aubrey Bledsoe","Washington Spirit","Tegan McGrady",3.9,33.5,17.7,58.4,1
PASS-20190413NJWAS-140,20190413NJWAS,"Andi Sullivan","Washington Spirit","Ashley Hatch",71.5,13.6,72.8,21.2,1
PASS-20190413NJWAS-141,20190413NJWAS,"Ashley Hatch","Washington Spirit","Meggie Dougherty Howard",71.3,15.7,69.5,12.3,1
PASS-20190413NJWAS-142,20190413NJWAS,"Meggie Dougherty Howard","Washington Spirit","Mallory Pugh",69.7,9.9,81.6,2.3,1
